TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
Atlanta Hawks,2018-19,Deyonta Davis,davisde01,ATL,C,6-9,237,"December 2, 1996",us US,2,Michigan State
Atlanta Hawks,2018-19,Dewayne Dedmon,dedmode01,ATL,C,6-10,245,"August 12, 1989",us US,5,USC
Atlanta Hawks,2018-19,Tyler Dorsey,dorsety01,ATL,SG,6-4,180,"February 18, 1996",us US,1,Oregon
Atlanta Hawks,2018-19,Daniel Hamilton,hamilda02,ATL,SG,6-7,195,"August 8, 1995",us US,1,UConn
Atlanta Hawks,2018-19,Kevin Huerter,huertke01,ATL,SG,6-6,198,"August 27, 1998",us US,R,Maryland
Atlanta Hawks,2018-19,Isaac Humphries,humphis01,ATL,C,7-0,255,"January 5, 1998",au AU,R,Kentucky
Atlanta Hawks,2018-19,B.J. Johnson,johnsbj01,ATL,SF,6-7,200,"December 21, 1995",us US,R,Syracuse
Atlanta Hawks,2018-19,Alex Len,lenal01,ATL,C,7-0,250,"June 16, 1993",ua UA,5,Maryland
Atlanta Hawks,2018-19,Jeremy Lin,linje01,ATL,PG,6-3,200,"August 23, 1988",us US,8,Harvard University
Atlanta Hawks,2018-19,Miles Plumlee,plumlmi01,ATL,C,6-11,249,"September 1, 1988",us US,6,Duke
Atlanta Hawks,2018-19,Alex Poythress,poythal01,ATL,PF,6-9,235,"September 6, 1993",us US,2,Kentucky
Atlanta Hawks,2018-19,Taurean Prince,princta02,ATL,SF,6-6,218,"March 22, 1994",us US,2,Baylor
Atlanta Hawks,2018-19,Jordan Sibert,siberjo01,ATL,SG,6-4,187,"August 1, 1992",us US,R,Ohio State
Atlanta Hawks,2018-19,Omari Spellman,spellom01,ATL,PF,6-8,245,"July 21, 1997",us US,R,Villanova
Atlanta Hawks,2018-19,Trae Young,youngtr01,ATL,PG,6-2,164,"September 19, 1998",us US,R,Oklahoma
Atlanta Hawks,2018-19,Tyler Zeller,zellety01,ATL,C,7-0,253,"January 17, 1990",us US,6,UNC
Chicago Bulls,2018-19,Rawle Alkins,alkinra01,CHI,SG,6-5,225,"October 29, 1997",us US,R,Arizona
Chicago Bulls,2018-19,Ryan Arcidiacono,arcidry01,CHI,PG,6-3,195,"March 26, 1994",us US,1,Villanova
Chicago Bulls,2018-19,Antonio Blakeney,blakean01,CHI,SG,6-4,192,"October 4, 1996",us US,1,LSU
Chicago Bulls,2018-19,Wendell Carter Jr.,cartewe01,CHI,C,6-10,270,"April 16, 1999",us US,R,Duke
Chicago Bulls,2018-19,Kris Dunn,dunnkr01,CHI,PG,6-3,205,"March 18, 1994",us US,2,Providence
Chicago Bulls,2018-19,Cristiano FelÃ­cio,feliccr01,CHI,C,6-11,270,"July 7, 1992",br BR,3,
Chicago Bulls,2018-19,Shaquille Harrison,harrish01,CHI,SG,6-4,195,"October 6, 1993",us US,1,Tulsa
Chicago Bulls,2018-19,Justin Holiday,holidju01,CHI,SG,6-6,180,"April 5, 1989",us US,5,Washington
Chicago Bulls,2018-19,Chandler Hutchison,hutchch01,CHI,SF,6-6,210,"April 26, 1996",us US,R,Boise State
Chicago Bulls,2018-19,Zach LaVine,lavinza01,CHI,SG,6-5,200,"March 10, 1995",us US,4,UCLA
Chicago Bulls,2018-19,Walt Lemon Jr.,lemonwa01,CHI,PG,6-3,180,"July 26, 1992",us US,1,Bradley
Chicago Bulls,2018-19,Robin Lopez,lopezro01,CHI,C,7-1,281,"April 1, 1988",us US,10,Stanford
Chicago Bulls,2018-19,TimothÃ© Luwawu-Cabarrot,luwawti01,CHI,SF,6-7,210,"May 9, 1995",fr FR,2,
Chicago Bulls,2018-19,Lauri Markkanen,markkla01,CHI,PF,7-1,240,"May 22, 1997",fi FI,1,Arizona
Chicago Bulls,2018-19,Jabari Parker,parkeja01,CHI,PF,6-7,245,"March 15, 1995",us US,4,Duke
Chicago Bulls,2018-19,Cameron Payne,payneca01,CHI,PG,6-2,183,"August 8, 1994",us US,3,Murray State
Chicago Bulls,2018-19,Otto Porter Jr.,porteot01,CHI,SF,6-8,198,"June 3, 1993",us US,5,Georgetown
Chicago Bulls,2018-19,Bobby Portis,portibo01,CHI,PF,6-9,250,"February 10, 1995",us US,3,Arkansas
Chicago Bulls,2018-19,Brandon Sampson,sampsbr01,CHI,SG,6-5,184,"May 1, 1997",us US,R,LSU
Chicago Bulls,2018-19,JaKarr Sampson,sampsja02,CHI,SF,6-7,214,"March 20, 1993",us US,3,St. John's
Chicago Bulls,2018-19,Wayne Selden,seldewa01,CHI,SG,6-4,232,"September 30, 1994",us US,2,Kansas
Chicago Bulls,2018-19,Tyler Ulis,ulisty01,CHI,PG,5-10,160,"January 5, 1996",us US,2,Kentucky
Cleveland Cavaliers,2018-19,Deng Adel,adelde01,CLE,SF,6-7,200,"February 1, 1997",ss SS,R,Louisville
Cleveland Cavaliers,2018-19,Jaron Blossomgame,blossja01,CLE,SF,6-8,220,"September 16, 1993",us US,R,Clemson
Cleveland Cavaliers,2018-19,Alec Burks,burksal01,CLE,SG,6-5,214,"July 20, 1991",us US,7,Colorado
Cleveland Cavaliers,2018-19,Marquese Chriss,chrisma01,CLE,PF,6-9,240,"July 2, 1997",us US,2,Washington
Cleveland Cavaliers,2018-19,Jordan Clarkson,clarkjo01,CLE,SG,6-5,194,"June 7, 1992",us US,4,Tulsa
Cleveland Cavaliers,2018-19,Sam Dekker,dekkesa01,CLE,PF,6-9,230,"May 6, 1994",us US,3,Wisconsin
Cleveland Cavaliers,2018-19,Matthew Dellavedova,dellama01,CLE,PG,6-3,200,"September 8, 1990",au AU,5,Saint Mary's
Cleveland Cavaliers,2018-19,Channing Frye,fryech01,CLE,C,7-0,255,"May 17, 1983",us US,12,Arizona
Cleveland Cavaliers,2018-19,Andrew Harrison,harrian01,CLE,PG,6-6,213,"October 28, 1994",us US,2,Kentucky
Cleveland Cavaliers,2018-19,George Hill,hillge01,CLE,PG,6-4,188,"May 4, 1986",us US,10,IUPUI
Cleveland Cavaliers,2018-19,John Holland,hollajo02,CLE,SF,6-5,205,"November 6, 1988",us US,2,Boston University
Cleveland Cavaliers,2018-19,Rodney Hood,hoodro01,CLE,SG,6-8,208,"October 20, 1992",us US,4,Mississippi State
Cleveland Cavaliers,2018-19,Jalen Jones,jonesja04,CLE,SF,6-7,220,"May 27, 1993",us US,1,SMU
Cleveland Cavaliers,2018-19,Brandon Knight,knighbr03,CLE,PG,6-2,182,"December 2, 1991",us US,6,Kentucky
Cleveland Cavaliers,2018-19,Kyle Korver,korveky01,CLE,PF,6-7,212,"March 17, 1981",us US,15,Creighton
Cleveland Cavaliers,2018-19,Kevin Love,loveke01,CLE,PF,6-10,251,"September 7, 1988",us US,10,UCLA
Cleveland Cavaliers,2018-19,Patrick McCaw,mccawpa01,CLE,SG,6-7,181,"October 25, 1995",us US,2,UNLV
Cleveland Cavaliers,2018-19,Larry Nance Jr.,nancela02,CLE,C,6-6,245,"January 1, 1993",us US,3,Wyoming
Cleveland Cavaliers,2018-19,David Nwaba,nwabada01,CLE,SF,6-5,219,"January 14, 1993",us US,2,Cal Poly
Cleveland Cavaliers,2018-19,Cedi Osman,osmande01,CLE,SF,6-7,230,"April 8, 1995",mk MK,1,
Cleveland Cavaliers,2018-19,Cameron Payne,payneca01,CLE,PG,6-2,183,"August 8, 1994",us US,3,Murray State
Cleveland Cavaliers,2018-19,Collin Sexton,sextoco01,CLE,PG,6-3,190,"January 4, 1999",us US,R,Alabama
Cleveland Cavaliers,2018-19,Kobi Simmons,simmoko01,CLE,PG,6-5,180,"July 4, 1997",us US,1,Arizona
Cleveland Cavaliers,2018-19,J.R. Smith,smithjr01,CLE,SG,6-6,225,"September 9, 1985",us US,14,North Carolina A&T
Cleveland Cavaliers,2018-19,Nik Stauskas,stausni01,CLE,SG,6-6,205,"October 7, 1993",ca CA,4,Michigan
Cleveland Cavaliers,2018-19,Tristan Thompson,thomptr01,CLE,C,6-9,254,"March 13, 1991",ca CA,7,Texas
Cleveland Cavaliers,2018-19,Ante Å½iÅ¾iÄ,zizican01,CLE,C,6-10,266,"January 4, 1997",hr HR,1,
New York Knicks,2018-19,Kadeem Allen,allenka01,NYK,PG,6-1,200,"January 15, 1993",us US,1,Arizona
New York Knicks,2018-19,Ron Baker,bakerro01,NYK,SG,6-4,220,"March 30, 1993",us US,2,Wichita State
New York Knicks,2018-19,Trey Burke,burketr01,NYK,PG,6-0,185,"November 12, 1992",us US,5,Michigan
New York Knicks,2018-19,Damyean Dotson,dotsoda01,NYK,SG,6-5,210,"May 6, 1994",us US,1,Oregon
New York Knicks,2018-19,Henry Ellenson,ellenhe01,NYK,PF,6-10,240,"January 13, 1997",us US,2,Marquette
New York Knicks,2018-19,Enes Freedom,kanteen01,NYK,C,6-10,250,"May 20, 1992",ch CH,7,Kentucky
New York Knicks,2018-19,Billy Garrett,garrebi01,NYK,SG,6-6,215,"October 16, 1994",us US,R,DePaul
New York Knicks,2018-19,Tim Hardaway Jr.,hardati02,NYK,SG,6-5,205,"March 16, 1992",us US,5,Michigan
New York Knicks,2018-19,Mario Hezonja,hezonma01,NYK,SF,6-8,220,"February 25, 1995",hr HR,3,
New York Knicks,2018-19,Isaiah Hicks,hicksis01,NYK,PF,6-9,230,"July 24, 1994",us US,1,UNC
New York Knicks,2018-19,John Jenkins,jenkijo01,NYK,SG,6-4,215,"March 6, 1991",us US,5,Vanderbilt
New York Knicks,2018-19,DeAndre Jordan,jordade01,NYK,C,6-11,265,"July 21, 1988",us US,10,Texas A&M
New York Knicks,2018-19,Kevin Knox,knoxke01,NYK,PF,6-8,215,"August 11, 1999",us US,R,Kentucky
New York Knicks,2018-19,Luke Kornet,kornelu01,NYK,C,7-1,250,"July 15, 1995",us US,1,Vanderbilt
New York Knicks,2018-19,Courtney Lee,leeco01,NYK,SG,6-5,215,"October 3, 1985",us US,10,Western Kentucky
New York Knicks,2018-19,Wesley Matthews,matthwe02,NYK,SG,6-5,220,"October 14, 1986",us US,9,Marquette
New York Knicks,2018-19,Emmanuel Mudiay,mudiaem01,NYK,PG,6-3,200,"March 5, 1996",cd CD,3,
New York Knicks,2018-19,Frank Ntilikina,ntilila01,NYK,PG,6-4,200,"July 28, 1998",be BE,1,
New York Knicks,2018-19,Mitchell Robinson,robinmi01,NYK,C,7-0,240,"April 1, 1998",us US,R,Western Kentucky
New York Knicks,2018-19,Dennis Smith Jr.,smithde03,NYK,PG,6-2,205,"November 25, 1997",us US,1,NC State
New York Knicks,2018-19,Lance Thomas,thomala01,NYK,PF,6-8,240,"April 24, 1988",us US,7,Duke
New York Knicks,2018-19,Allonzo Trier,trieral01,NYK,SG,6-4,200,"January 17, 1996",us US,R,Arizona
New York Knicks,2018-19,Noah Vonleh,vonleno01,NYK,PF,6-10,257,"August 24, 1995",us US,4,Indiana
Golden State Warriors,2018-19,Jordan Bell,belljo01,GSW,C,6-8,216,"January 7, 1995",us US,1,Oregon
Golden State Warriors,2018-19,Andrew Bogut,bogutan01,GSW,C,7-0,260,"November 28, 1984",au AU,13,Utah
Golden State Warriors,2018-19,Quinn Cook,cookqu01,GSW,PG,6-1,180,"March 23, 1993",us US,2,Duke
Golden State Warriors,2018-19,DeMarcus Cousins,couside01,GSW,C,6-10,270,"August 13, 1990",us US,8,Kentucky
Golden State Warriors,2018-19,Stephen Curry,curryst01,GSW,PG,6-2,185,"March 14, 1988",us US,9,Davidson
Golden State Warriors,2018-19,Marcus Derrickson,derrima01,GSW,PF,6-7,249,"February 1, 1996",us US,R,Georgetown
Golden State Warriors,2018-19,Kevin Durant,duranke01,GSW,SF,6-11,240,"September 29, 1988",us US,11,Texas
Golden State Warriors,2018-19,Jacob Evans,evansja02,GSW,SG,6-4,210,"June 18, 1997",us US,R,Cincinnati
Golden State Warriors,2018-19,Draymond Green,greendr01,GSW,PF,6-6,230,"March 4, 1990",us US,6,Michigan State
Golden State Warriors,2018-19,Andre Iguodala,iguodan01,GSW,SF,6-6,215,"January 28, 1984",us US,14,Arizona
Golden State Warriors,2018-19,Jonas Jerebko,jerebjo01,GSW,PF,6-10,231,"March 2, 1987",se SE,8,
Golden State Warriors,2018-19,Damian Jones,jonesda03,GSW,C,6-10,245,"June 30, 1995",us US,2,Vanderbilt
Golden State Warriors,2018-19,Damion Lee,leeda03,GSW,SG,6-6,210,"October 21, 1992",us US,1,Drexel
Golden State Warriors,2018-19,Shaun Livingston,livinsh01,GSW,PG,6-7,192,"September 11, 1985",us US,13,
Golden State Warriors,2018-19,Kevon Looney,looneke01,GSW,C,6-9,222,"February 6, 1996",us US,3,UCLA
Golden State Warriors,2018-19,Alfonzo McKinnie,mckinal01,GSW,SF,6-7,215,"September 17, 1992",us US,1,Green Bay
Golden State Warriors,2018-19,Klay Thompson,thompkl01,GSW,SG,6-5,220,"February 8, 1990",us US,7,Washington State
Denver Nuggets,2018-19,DeVaughn Akoon-Purcell,akoonde01,DEN,SG,6-6,200,"June 5, 1993",us US,R,Illinois State
Denver Nuggets,2018-19,Will Barton,bartowi01,DEN,SF,6-5,181,"January 6, 1991",us US,6,Memphis
Denver Nuggets,2018-19,Malik Beasley,beaslma01,DEN,SG,6-4,187,"November 26, 1996",us US,2,Florida State
Denver Nuggets,2018-19,Torrey Craig,craigto01,DEN,SF,6-5,221,"December 19, 1990",us US,1,USC Upstate
Denver Nuggets,2018-19,Brandon Goodwin,goodwbr01,DEN,PG,6-0,180,"October 2, 1995",us US,R,Central Florida
Denver Nuggets,2018-19,Gary Harris,harriga01,DEN,SG,6-4,210,"September 14, 1994",us US,4,Michigan State
Denver Nuggets,2018-19,Juancho HernangÃ³mez,hernaju01,DEN,PF,6-9,214,"September 28, 1995",es ES,2,
Denver Nuggets,2018-19,Nikola JokiÄ,jokicni01,DEN,C,6-11,284,"February 19, 1995",rs RS,3,
Denver Nuggets,2018-19,Tyler Lydon,lydonty01,DEN,PF,6-10,225,"April 9, 1996",us US,1,Syracuse
Denver Nuggets,2018-19,Trey Lyles,lylestr01,DEN,PF,6-9,234,"November 5, 1995",ca CA,3,Kentucky
Denver Nuggets,2018-19,Paul Millsap,millspa01,DEN,PF,6-7,257,"February 10, 1985",us US,12,Louisiana Tech
Denver Nuggets,2018-19,Monte Morris,morrimo01,DEN,PG,6-2,183,"June 27, 1995",us US,1,Iowa State
Denver Nuggets,2018-19,Jamal Murray,murraja01,DEN,PG,6-4,215,"February 23, 1997",ca CA,2,Kentucky
Denver Nuggets,2018-19,Mason Plumlee,plumlma01,DEN,C,7-0,254,"March 5, 1990",us US,5,Duke
Denver Nuggets,2018-19,Isaiah Thomas,thomais02,DEN,SG,5-9,185,"February 7, 1989",us US,7,Washington
Denver Nuggets,2018-19,Jarred Vanderbilt,vandeja01,DEN,PF,6-8,214,"April 3, 1999",us US,R,Kentucky
Denver Nuggets,2018-19,Thomas Welsh,welshth01,DEN,C,7-0,255,"February 3, 1996",us US,R,UCLA
Denver Nuggets,2018-19,Nick Young,youngni01,DEN,SG,6-7,210,"June 1, 1985",us US,11,USC
Portland Trail Blazers,2018-19,Al-Farouq Aminu,aminual01,POR,PF,6-9,220,"September 21, 1990",us US,8,Wake Forest
Portland Trail Blazers,2018-19,Wade Baldwin,baldwwa01,POR,PG,6-4,200,"March 29, 1996",us US,2,Vanderbilt
Portland Trail Blazers,2018-19,Zach Collins,colliza01,POR,C,6-9,250,"November 19, 1997",us US,1,Gonzaga
Portland Trail Blazers,2018-19,Seth Curry,curryse01,POR,SG,6-1,185,"August 23, 1990",us US,4,Liberty
Portland Trail Blazers,2018-19,Enes Freedom,kanteen01,POR,C,6-10,250,"May 20, 1992",ch CH,7,Kentucky
Portland Trail Blazers,2018-19,Maurice Harkless,harklma01,POR,SF,6-7,220,"May 11, 1993",us US,6,St. John's
Portland Trail Blazers,2018-19,Rodney Hood,hoodro01,POR,SG,6-8,208,"October 20, 1992",us US,4,Mississippi State
Portland Trail Blazers,2018-19,Skal LabissiÃ¨re,labissk01,POR,PF,6-10,235,"March 18, 1996",ht HT,2,Kentucky
Portland Trail Blazers,2018-19,Jake Layman,laymaja01,POR,SF,6-8,209,"March 7, 1994",us US,2,Maryland
Portland Trail Blazers,2018-19,Meyers Leonard,leoname01,POR,C,7-0,260,"February 27, 1992",us US,6,Illinois
Portland Trail Blazers,2018-19,Damian Lillard,lillada01,POR,PG,6-2,200,"July 15, 1990",us US,6,Weber State
Portland Trail Blazers,2018-19,CJ McCollum,mccolcj01,POR,SG,6-3,190,"September 19, 1991",us US,5,Lehigh
Portland Trail Blazers,2018-19,Jusuf NurkiÄ,nurkiju01,POR,C,6-11,290,"August 23, 1994",ba BA,4,
Portland Trail Blazers,2018-19,Anfernee Simons,simonan01,POR,SG,6-3,200,"June 8, 1999",us US,R,
Portland Trail Blazers,2018-19,Nik Stauskas,stausni01,POR,SG,6-6,205,"October 7, 1993",ca CA,4,Michigan
Portland Trail Blazers,2018-19,Caleb Swanigan,swanica01,POR,PF,6-9,260,"April 18, 1997",us US,1,Purdue
Portland Trail Blazers,2018-19,Gary Trent Jr.,trentga02,POR,SG,6-5,204,"January 18, 1999",us US,R,Duke
Portland Trail Blazers,2018-19,Evan Turner,turneev01,POR,PG,6-6,220,"October 27, 1988",us US,8,Ohio State
Houston Rockets,2018-19,Carmelo Anthony,anthoca01,HOU,PF,6-7,238,"May 29, 1984",us US,15,Syracuse
Houston Rockets,2018-19,Clint Capela,capelca01,HOU,C,6-10,256,"May 18, 1994",ch CH,4,
Houston Rockets,2018-19,Michael Carter-Williams,cartemi01,HOU,PG,6-6,205,"October 10, 1991",us US,5,Syracuse
Houston Rockets,2018-19,Chris Chiozza,chiozch01,HOU,PG,5-11,179,"November 21, 1995",us US,R,Florida
Houston Rockets,2018-19,Marquese Chriss,chrisma01,HOU,PF,6-9,240,"July 2, 1997",us US,2,Washington
Houston Rockets,2018-19,Gary Clark,clarkga01,HOU,PF,6-6,225,"November 16, 1994",us US,R,Cincinnati
Houston Rockets,2018-19,Vince Edwards,edwarvi01,HOU,SF,6-8,225,"April 5, 1996",us US,R,Purdue
Houston Rockets,2018-19,James Ennis III,ennisja01,HOU,SF,6-6,215,"July 1, 1990",us US,4,Cal State Long Beach
Houston Rockets,2018-19,Kenneth Faried,farieke01,HOU,C,6-8,220,"November 19, 1989",us US,7,Morehead State University
Houston Rockets,2018-19,Eric Gordon,gordoer01,HOU,SG,6-3,215,"December 25, 1988",us US,10,Indiana
Houston Rockets,2018-19,Gerald Green,greenge01,HOU,SG,6-6,205,"January 26, 1986",us US,11,
Houston Rockets,2018-19,James Harden,hardeja01,HOU,PG,6-5,220,"August 26, 1989",us US,9,Arizona State
Houston Rockets,2018-19,Isaiah Hartenstein,harteis01,HOU,PF,7-0,250,"May 5, 1998",us US,R,
Houston Rockets,2018-19,NenÃª,hilarne01,HOU,C,6-11,250,"September 13, 1982",br BR,16,
Houston Rockets,2018-19,Danuel House Jr.,houseda01,HOU,SF,6-6,220,"June 7, 1993",us US,2,Texas A&M
Houston Rockets,2018-19,Terrence Jones,joneste01,HOU,PF,6-9,252,"January 9, 1992",us US,5,Kentucky
Houston Rockets,2018-19,Brandon Knight,knighbr03,HOU,PG,6-2,182,"December 2, 1991",us US,6,Kentucky
Houston Rockets,2018-19,James Nunnally,nunnaja01,HOU,SF,6-7,205,"July 14, 1990",us US,1,UC Santa Barbara
Houston Rockets,2018-19,Chris Paul,paulch01,HOU,PG,6-0,175,"May 6, 1985",us US,13,Wake Forest
Houston Rockets,2018-19,Zhou Qi,qizh01,HOU,PF,7-1,210,"January 16, 1996",cn CN,1,
Houston Rockets,2018-19,Austin Rivers,riverau01,HOU,SG,6-4,200,"August 1, 1992",us US,6,Duke
Houston Rockets,2018-19,Iman Shumpert,shumpim01,HOU,SG,6-5,212,"June 26, 1990",us US,7,Georgia Tech
Houston Rockets,2018-19,P.J. Tucker,tuckepj01,HOU,PF,6-5,245,"May 5, 1985",us US,7,Texas
Utah Jazz,2018-19,Grayson Allen,allengr01,UTA,SG,6-3,198,"October 8, 1995",us US,R,Duke
Utah Jazz,2018-19,Tony Bradley,bradlto01,UTA,C,6-10,248,"January 8, 1998",us US,1,UNC
Utah Jazz,2018-19,Alec Burks,burksal01,UTA,SG,6-5,214,"July 20, 1991",us US,7,Colorado
Utah Jazz,2018-19,Tyler Cavanaugh,cavanty01,UTA,PF,6-9,238,"February 9, 1994",us US,1,George Washington
Utah Jazz,2018-19,Jae Crowder,crowdja01,UTA,SF,6-6,235,"July 6, 1990",us US,6,Marquette
Utah Jazz,2018-19,DantÃ© Exum,exumda01,UTA,PG,6-5,214,"July 13, 1995",au AU,3,
Utah Jazz,2018-19,Derrick Favors,favorde01,UTA,C,6-9,265,"July 15, 1991",us US,8,Georgia Tech
Utah Jazz,2018-19,Rudy Gobert,goberru01,UTA,C,7-1,258,"June 26, 1992",fr FR,5,
Utah Jazz,2018-19,Joe Ingles,inglejo01,UTA,PF,6-8,220,"October 2, 1987",au AU,4,
Utah Jazz,2018-19,Kyle Korver,korveky01,UTA,SG,6-7,212,"March 17, 1981",us US,15,Creighton
Utah Jazz,2018-19,Donovan Mitchell,mitchdo01,UTA,SG,6-2,215,"September 7, 1996",us US,1,Louisville
Utah Jazz,2018-19,Naz Mitrou-Long,mitrona01,UTA,SG,6-3,218,"August 3, 1993",ca CA,1,Iowa State
Utah Jazz,2018-19,Raul Neto,netora01,UTA,PG,6-2,180,"May 19, 1992",br BR,3,
Utah Jazz,2018-19,Georges Niang,niangge01,UTA,PF,6-6,230,"June 17, 1993",us US,2,Iowa State
Utah Jazz,2018-19,Royce O'Neale,onealro01,UTA,SF,6-6,226,"June 5, 1993",us US,1,Denver
Utah Jazz,2018-19,Ricky Rubio,rubiori01,UTA,PG,6-2,190,"October 21, 1990",es ES,7,
Utah Jazz,2018-19,Thabo Sefolosha,sefolth01,UTA,SF,6-6,215,"May 2, 1984",ch CH,12,
Utah Jazz,2018-19,Ekpe Udoh,udohek01,UTA,C,6-10,245,"May 20, 1987",us US,6,Michigan
Oklahoma City Thunder,2018-19,Ãlex Abrines,abrinal01,OKC,SG,6-6,200,"August 1, 1993",es ES,2,
Oklahoma City Thunder,2018-19,Steven Adams,adamsst01,OKC,C,6-11,265,"July 20, 1993",nz NZ,5,Pitt
Oklahoma City Thunder,2018-19,Deonte Burton,burtode02,OKC,SG,6-4,240,"January 31, 1994",us US,R,Marquette
Oklahoma City Thunder,2018-19,Tyler Davis,davisty01,OKC,C,6-10,266,"May 22, 1997",us US,R,Texas A&M
Oklahoma City Thunder,2018-19,Hamidou Diallo,diallha01,OKC,SG,6-5,202,"July 31, 1998",us US,R,Kentucky
Oklahoma City Thunder,2018-19,Jawun Evans,evansja01,OKC,PG,6-0,190,"July 26, 1996",us US,1,Oklahoma State
Oklahoma City Thunder,2018-19,Raymond Felton,feltora01,OKC,PG,6-1,205,"June 26, 1984",us US,13,UNC
Oklahoma City Thunder,2018-19,Terrance Ferguson,fergute01,OKC,SG,6-6,190,"May 17, 1998",us US,1,
Oklahoma City Thunder,2018-19,Paul George,georgpa01,OKC,SF,6-8,220,"May 2, 1990",us US,8,Fresno State
Oklahoma City Thunder,2018-19,Jerami Grant,grantje01,OKC,PF,6-7,213,"March 12, 1994",us US,4,Syracuse
Oklahoma City Thunder,2018-19,Donte Grantham,grantdo01,OKC,SF,6-8,215,"March 19, 1995",us US,R,Clemson
Oklahoma City Thunder,2018-19,TimothÃ© Luwawu-Cabarrot,luwawti01,OKC,SF,6-7,210,"May 9, 1995",fr FR,2,
Oklahoma City Thunder,2018-19,Markieff Morris,morrima02,OKC,PF,6-9,245,"September 2, 1989",us US,7,Kansas
Oklahoma City Thunder,2018-19,Abdel Nader,naderab01,OKC,SF,6-5,225,"September 25, 1993",eg EG,1,Northern Illinois
Oklahoma City Thunder,2018-19,Nerlens Noel,noelne01,OKC,C,6-10,220,"April 10, 1994",us US,4,Kentucky
Oklahoma City Thunder,2018-19,Patrick Patterson,pattepa01,OKC,PF,6-8,235,"March 14, 1989",us US,8,Kentucky
Oklahoma City Thunder,2018-19,Dennis SchrÃ¶der,schrode01,OKC,PG,6-1,175,"September 15, 1993",de DE,5,
Oklahoma City Thunder,2018-19,Russell Westbrook,westbru01,OKC,PG,6-4,200,"November 12, 1988",us US,10,UCLA
San Antonio Spurs,2018-19,LaMarcus Aldridge,aldrila01,SAS,C,6-11,250,"July 19, 1985",us US,12,Texas
San Antonio Spurs,2018-19,Marco Belinelli,belinma01,SAS,SG,6-5,220,"March 25, 1986",it IT,11,
San Antonio Spurs,2018-19,DÄvis BertÄns,bertada01,SAS,PF,6-10,225,"November 12, 1992",lv LV,2,
San Antonio Spurs,2018-19,Dante Cunningham,cunnida01,SAS,PF,6-8,230,"April 22, 1987",us US,9,Villanova
San Antonio Spurs,2018-19,DeMar DeRozan,derozde01,SAS,SG,6-6,220,"August 7, 1989",us US,9,USC
San Antonio Spurs,2018-19,Drew Eubanks,eubandr01,SAS,PF,6-10,245,"February 1, 1997",us US,R,Oregon State
San Antonio Spurs,2018-19,Bryn Forbes,forbebr01,SAS,SG,6-2,205,"July 23, 1993",us US,2,Michigan State
San Antonio Spurs,2018-19,Pau Gasol,gasolpa01,SAS,C,7-0,250,"July 6, 1980",es ES,17,
San Antonio Spurs,2018-19,Rudy Gay,gayru01,SAS,PF,6-8,250,"August 17, 1986",us US,12,UConn
San Antonio Spurs,2018-19,Chimezie Metu,metuch01,SAS,PF,6-10,225,"March 22, 1997",us US,R,USC
San Antonio Spurs,2018-19,Patty Mills,millspa02,SAS,PG,6-2,180,"August 11, 1988",au AU,9,Saint Mary's
San Antonio Spurs,2018-19,Donatas MotiejÅ«nas,motiedo01,SAS,PF,7-0,255,"September 20, 1990",lt LT,5,
San Antonio Spurs,2018-19,Jakob Poeltl,poeltja01,SAS,C,7-0,253,"October 15, 1995",at AT,2,Utah
San Antonio Spurs,2018-19,Quincy Pondexter,pondequ01,SAS,SF,6-7,230,"March 10, 1988",us US,6,Washington
San Antonio Spurs,2018-19,Lonnie Walker IV,walkelo01,SAS,SG,6-4,204,"December 14, 1998",us US,R,Miami (FL)
San Antonio Spurs,2018-19,Derrick White,whitede01,SAS,PG,6-4,190,"July 2, 1994",us US,1,Colorado-Colorado Springs
Los Angeles Clippers,2018-19,Patrick Beverley,beverpa01,LAC,PG,6-2,180,"July 12, 1988",us US,6,Arkansas
Los Angeles Clippers,2018-19,Avery Bradley,bradlav01,LAC,SG,6-3,180,"November 26, 1990",us US,8,Texas
Los Angeles Clippers,2018-19,Wilson Chandler,chandwi01,LAC,SF,6-8,235,"May 10, 1987",us US,10,DePaul
Los Angeles Clippers,2018-19,Ãngel Delgado,delgaan01,LAC,C,6-10,245,"November 20, 1994",do DO,R,Seton Hall
Los Angeles Clippers,2018-19,Danilo Gallinari,gallida01,LAC,SF,6-10,236,"August 8, 1988",it IT,9,
Los Angeles Clippers,2018-19,Shai Gilgeous-Alexander,gilgesh01,LAC,PG,6-6,195,"July 12, 1998",ca CA,R,Kentucky
Los Angeles Clippers,2018-19,Marcin Gortat,gortama01,LAC,C,6-11,240,"February 17, 1984",pl PL,11,
Los Angeles Clippers,2018-19,JaMychal Green,greenja01,LAC,PF,6-9,227,"June 21, 1990",us US,4,Alabama
Los Angeles Clippers,2018-19,Montrezl Harrell,harremo01,LAC,C,6-7,240,"January 26, 1994",us US,3,Louisville
Los Angeles Clippers,2018-19,Tobias Harris,harrito02,LAC,PF,6-8,226,"July 15, 1992",us US,7,Tennessee
Los Angeles Clippers,2018-19,Boban MarjanoviÄ,marjabo01,LAC,C,7-4,290,"August 15, 1988",rs RS,3,
